word,phonetic,audio_file,SesKelime Number
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12877,12877
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12878,12878
ileri,ileri,https://sozluk.rtuk.gov.tr/Home/SesKelime/12879,12879
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12880,12880
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12881,12881
ilgili,ilgili,https://sozluk.rtuk.gov.tr/Home/SesKelime/12882,12882
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12883,12883
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12884,12884
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12885,12885
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12886,12886
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12887,12887
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12888,12888
ilişki,ilişki,https://sozluk.rtuk.gov.tr/Home/SesKelime/12889,12889
ilk,ilk,https://sozluk.rtuk.gov.tr/Home/SesKelime/12890,12890
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12891,12891
ilke,ilké,https://sozluk.rtuk.gov.tr/Home/SesKelime/12892,12892
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12893,12893
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12894,12894
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12895,12895
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12896,12896
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12897,12897
ilzam,ilza:m͜,https://sozluk.rtuk.gov.tr/Home/SesKelime/12898,12898
ima,i:ma:,https://sozluk.rtuk.gov.tr/Home/SesKelime/12899,12899
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12900,12900
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12901,12901
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12902,12902
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12903,12903
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12904,12904
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12905,12905
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12906,12906
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12907,12907
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12908,12908
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12909,12909
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12910,12910
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12911,12911
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12912,12912
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12913,12913
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12914,12914
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12915,12915
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12916,12916
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12917,12917
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12918,12918
ince,ince,https://sozluk.rtuk.gov.tr/Home/SesKelime/12919,12919
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12920,12920
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12921,12921
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12922,12922
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12923,12923
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12924,12924
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12925,12925
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12926,12926
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12927,12927
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12928,12928
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12929,12929
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12930,12930
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12931,12931
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12932,12932
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12933,12933
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12934,12934
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12935,12935
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12936,12936
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12937,12937
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12938,12938
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12939,12939
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12940,12940
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12941,12941
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12942,12942
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12943,12943
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12944,12944
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12945,12945
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12946,12946
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12947,12947
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12948,12948
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12949,12949
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12950,12950
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12951,12951
intisap,intisa:p,https://sozluk.rtuk.gov.tr/Home/SesKelime/12952,12952
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12953,12953
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12954,12954
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12955,12955
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12956,12956
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12957,12957
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12958,12958
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12959,12959
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12960,12960
iplik,iplik,https://sozluk.rtuk.gov.tr/Home/SesKelime/12961,12961
iptal,ipta:l,https://sozluk.rtuk.gov.tr/Home/SesKelime/12962,12962
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12963,12963
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12964,12964
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12965,12965
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12966,12966
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12967,12967
irca,irca:,https://sozluk.rtuk.gov.tr/Home/SesKelime/12968,12968
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12969,12969
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12970,12970
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12971,12971
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12972,12972
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12973,12973
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12974,12974
irtihal,irtiha:͜l,https://sozluk.rtuk.gov.tr/Home/SesKelime/12975,12975
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12976,12976
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12977,12977
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12978,12978
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12979,12979
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12980,12980
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12981,12981
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12982,12982
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12983,12983
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12984,12984
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12985,12985
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12986,12986
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12987,12987
isnat,isna:t,https://sozluk.rtuk.gov.tr/Home/SesKelime/12988,12988
ispat,ispa:t,https://sozluk.rtuk.gov.tr/Home/SesKelime/12989,12989
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12990,12990
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12991,12991
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12992,12992
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12993,12993
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12994,12994
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12995,12995
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12996,12996
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12997,12997
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/12998,12998
istifade,istifa:de,https://sozluk.rtuk.gov.tr/Home/SesKelime/12999,12999
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13000,13000
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13001,13001
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13002,13002
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13003,13003
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13004,13004
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13005,13005
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13006,13006
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13007,13007
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13008,13008
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13009,13009
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13010,13010
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13011,13011
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13012,13012
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13013,13013
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13014,13014
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13015,13015
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13016,13016
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13017,13017
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13018,13018
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13019,13019
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13020,13020
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13021,13021
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13022,13022
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13023,13023
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13024,13024
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13025,13025
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13026,13026
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13027,13027
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13028,13028
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13029,13029
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13030,13030
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13031,13031
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13032,13032
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13033,13033
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13034,13034
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13035,13035
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13036,13036
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13037,13037
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13038,13038
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13039,13039
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13040,13040
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13041,13041
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13042,13042
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13043,13043
iyi,iyi,https://sozluk.rtuk.gov.tr/Home/SesKelime/13044,13044
iyilik,iyilik,https://sozluk.rtuk.gov.tr/Home/SesKelime/13045,13045
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13046,13046
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13047,13047
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13048,13048
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13049,13049
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13050,13050
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13051,13051
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13052,13052
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13053,13053
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13054,13054
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13055,13055
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13056,13056
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13057,13057
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13058,13058
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13059,13059
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13060,13060
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13061,13061
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13062,13062
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13063,13063
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13064,13064
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13065,13065
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13066,13066
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13067,13067
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13068,13068
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13069,13069
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13070,13070
kadar,kadar,https://sozluk.rtuk.gov.tr/Home/SesKelime/13071,13071
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13072,13072
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13073,13073
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13074,13074
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13075,13075
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13076,13076
kalan,kalan,https://sozluk.rtuk.gov.tr/Home/SesKelime/13077,13077
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13078,13078
kalın,kalın,https://sozluk.rtuk.gov.tr/Home/SesKelime/13079,13079
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13080,13080
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13081,13081
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13082,13082
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13083,13083
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13084,13084
kan,kan,https://sozluk.rtuk.gov.tr/Home/SesKelime/13085,13085
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13086,13086
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13087,13087
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13088,13088
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13089,13089
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13090,13090
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13091,13091
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13092,13092
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13093,13093
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13094,13094
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13095,13095
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13096,13096
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13097,13097
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13098,13098
karakter,karakter,https://sozluk.rtuk.gov.tr/Home/SesKelime/13099,13099
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13100,13100
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13101,13101
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13102,13102
karar,ka:rar (kara:rı),https://sozluk.rtuk.gov.tr/Home/SesKelime/13103,13103
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13104,13104
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13105,13105
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13106,13106
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13107,13107
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13108,13108
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13109,13109
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13110,13110
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13111,13111
karış,karışık,https://sozluk.rtuk.gov.tr/Home/SesKelime/13112,13112
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13113,13113
karşı,karşı,https://sozluk.rtuk.gov.tr/Home/SesKelime/13114,13114
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13115,13115
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13116,13116
karşılık,karşılık,https://sozluk.rtuk.gov.tr/Home/SesKelime/13117,13117
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13118,13118
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13119,13119
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13120,13120
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13121,13121
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13122,13122
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13123,13123
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13124,13124
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13125,13125
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13126,13126
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13127,13127
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13128,13128
katı,katı,https://sozluk.rtuk.gov.tr/Home/SesKelime/13129,13129
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13130,13130
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13131,13131
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13132,13132
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13133,13133
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13134,13134
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13135,13135
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13136,13136
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13137,13137
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13138,13138
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13139,13139
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13140,13140
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13141,13141
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13142,13142
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13143,13143
Kaya,kaya,https://sozluk.rtuk.gov.tr/Home/SesKelime/13144,13144
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13145,13145
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13146,13146
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13147,13147
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13148,13148
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13149,13149
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13150,13150
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13151,13151
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13152,13152
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13153,13153
kazan,kaza:n,https://sozluk.rtuk.gov.tr/Home/SesKelime/13154,13154
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13155,13155
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13156,13156
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13157,13157
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13158,13158
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13159,13159
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13160,13160
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13161,13161
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13162,13162
kese,késé,https://sozluk.rtuk.gov.tr/Home/SesKelime/13163,13163
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13164,13164
kesin,késinti,https://sozluk.rtuk.gov.tr/Home/SesKelime/13165,13165
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13166,13166
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13167,13167
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13168,13168
kılık,kılık,https://sozluk.rtuk.gov.tr/Home/SesKelime/13169,13169
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13170,13170
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13171,13171
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13172,13172
kısa,kısaltma,https://sozluk.rtuk.gov.tr/Home/SesKelime/13173,13173
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13174,13174
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13175,13175
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13176,13176
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13177,13177
Kız,kız,https://sozluk.rtuk.gov.tr/Home/SesKelime/13178,13178
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13179,13179
Kim,kimlik,https://sozluk.rtuk.gov.tr/Home/SesKelime/13180,13180
kimse,kimse,https://sozluk.rtuk.gov.tr/Home/SesKelime/13181,13181
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13182,13182
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13183,13183
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13184,13184
kişi,kişilik,https://sozluk.rtuk.gov.tr/Home/SesKelime/13185,13185
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13186,13186
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13187,13187
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13188,13188
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13189,13189
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13190,13190
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13191,13191
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13192,13192
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13193,13193
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13194,13194
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13195,13195
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13196,13196
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13197,13197
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13198,13198
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13199,13199
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13200,13200
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13201,13201
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13202,13202
kritik,kritik,https://sozluk.rtuk.gov.tr/Home/SesKelime/13203,13203
kronik,kronik,https://sozluk.rtuk.gov.tr/Home/SesKelime/13204,13204
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13205,13205
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13206,13206
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13207,13207
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13208,13208
kurmak,kurmak,https://sozluk.rtuk.gov.tr/Home/SesKelime/13209,13209
kurulu,kuruluş,https://sozluk.rtuk.gov.tr/Home/SesKelime/13210,13210
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13211,13211
kuş,kuşā:k,https://sozluk.rtuk.gov.tr/Home/SesKelime/13212,13212
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13213,13213
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13214,13214
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13215,13215
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13216,13216
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13217,13217
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13218,13218
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13219,13219
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13220,13220
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13221,13221
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13222,13222
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13223,13223
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13224,13224
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13225,13225
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13226,13226
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13227,13227
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13228,13228
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13229,13229
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13230,13230
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13231,13231
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13232,13232
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13233,13233
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13234,13234
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13235,13235
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13236,13236
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13237,13237
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13238,13238
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13239,13239
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13240,13240
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13241,13241
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13242,13242
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13243,13243
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13244,13244
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13245,13245
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13246,13246
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13247,13247
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13248,13248
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13249,13249
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13250,13250
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13251,13251
meczup,méczup,https://sozluk.rtuk.gov.tr/Home/SesKelime/13252,13252
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13253,13253
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13254,13254
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13255,13255
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13256,13256
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/13257,13257
